panel_id,week,tg,ii,age,income,education,gender,t_kakao_talk,t_anipang,t_kakao_story,t_kakao_game,n_kakao_game,t_non_kakao_game,n_non_kakao_game,t_non_kakao_story,n_non_kakao_story,t_non_kakao_talk,n_non_kakao_talk,t_non_kakao,n_non_kakao
4284,1,0,0,5,4,4,Male,19508,0,0,0,0,0,0,212,1,8697,1,15832,11
4284,2,0,0,5,4,4,Male,31375,0,0,0,0,0,0,676,2,46380,2,66353,15
4318,1,0,0,5,3,4,Male,4241,0,1622,0,0,0,0,4579,2,2073,3,13377,17
4318,2,0,0,5,3,4,Male,6904,0,3995,0,0,0,0,6919,2,1982,3,20698,21
4335,1,0,0,2,2,3,Male,467,0,0,0,0,0,0,0,0,14441,2,41807,31
4335,2,0,0,2,2,3,Male,5909,0,0,0,0,0,0,0,0,26912,5,61309,36
4343,1,0,0,3,4,4,Female,4634,0,21,0,0,0,0,21873,2,9501,2,69988,25
4343,2,0,0,3,4,4,Female,4810,0,2158,0,0,0,0,18589,2,16462,3,49172,22
4366,1,0,0,4,4,4,Male,14776,0,0,0,0,0,0,594,2,2046,2,99477,24
4366,2,0,0,4,4,4,Male,4553,0,0,0,0,275,1,778,1,2726,3,73711,28
4406,1,0,0,4,2,4,Male,5920,0,2843,0,0,0,0,10184,2,10439,1,61016,25
4406,2,0,0,4,2,4,Male,7122,0,3205,0,0,0,0,3960,2,4651,1,19566,24
4407,1,0,0,4,3,4,Male,0,0,0,0,0,3,1,0,0,914,1,47667,25
4407,2,0,0,4,3,4,Male,272,0,0,0,0,0,0,0,0,380,1,8081,17
4433,1,0,0,3,4,4,Male,10176,0,0,0,0,0,0,0,0,2902,1,54890,30
4433,2,0,0,3,4,4,Male,4343,0,0,0,0,0,0,39,1,4636,1,68090,45
4446,1,0,0,5,4,4,Male,9200,0,0,0,0,0,0,0,0,11316,1,76258,16
4446,2,0,0,5,4,4,Male,6149,0,0,0,0,0,0,0,0,11919,1,52800,14
4452,1,0,0,5,4,4,Female,22179,0,0,0,0,0,0,0,0,1337,2,25992,19
4452,2,0,0,5,4,4,Female,14800,0,0,0,0,0,0,0,0,883,1,19438,15
4457,1,0,0,4,2,4,Male,0,0,0,0,0,12045,2,0,0,3982,3,201713,41
4457,2,0,0,4,2,4,Male,0,0,0,0,0,0,0,0,0,1181,2,219825,23
4458,1,0,0,5,4,4,Male,8080,0,922,0,0,0,0,64,1,3686,5,15223,32
4458,2,0,0,5,4,4,Male,3252,0,34,0,0,0,0,3,1,2103,5,6348,29
4475,1,0,0,3,3,4,Female,2063,0,4354,0,0,0,0,2078,1,3104,2,7544,11
4475,2,0,0,3,3,4,Female,1574,0,7102,0,0,0,0,1548,1,1827,2,6400,11
4480,1,0,0,4,4,2,Female,5442,0,43,0,0,2965,5,0,0,4549,2,37468,19
4480,2,0,0,4,4,2,Female,3310,0,980,0,0,4573,2,0,0,2846,3,100922,28
4493,1,0,0,2,4,3,Female,25732,0,1403,0,0,0,0,1154,1,1075,3,42809,19
4493,2,0,0,2,4,3,Female,36684,0,1714,0,0,0,0,78,1,1366,2,71133,17
4499,1,0,0,4,3,2,Female,29669,0,505,0,0,0,0,976,1,455,1,102540,20
4499,2,0,0,4,3,2,Female,2380,0,29,0,0,557,1,28,1,659,1,14498,14
4524,1,0,0,5,3,4,Female,23086,0,0,0,0,0,0,4,1,1472,1,5002,18
4524,2,0,0,5,3,4,Female,1056,0,1589,0,0,0,0,0,0,1093,1,4872,14
4552,1,0,0,4,4,4,Male,4770,0,1953,0,0,0,0,121,1,3334,2,26049,36
4552,2,0,0,4,4,4,Male,2370,0,364,0,0,377,1,0,0,930,1,10529,22
4584,1,0,0,5,4,2,Male,14726,0,0,0,0,0,0,121,2,2517,4,62547,59
4584,2,0,0,5,4,2,Male,0,0,0,0,0,0,0,0,0,117,1,101036,28
4611,1,0,0,4,3,4,Male,56627,0,5178,0,0,431,2,0,0,22614,3,116996,27
4611,2,0,0,4,3,4,Male,15044,0,0,0,0,0,0,0,0,10900,3,130611,22
462,1,0,0,4,4,4,Male,3563,0,0,0,0,2311,1,0,0,2408,5,37088,34
462,2,0,0,4,4,4,Male,1637,0,0,0,0,1083,4,0,0,3743,2,44778,31
4627,1,0,0,5,2,4,Male,5106,0,0,0,0,0,0,13,1,4167,2,34715,31
4627,2,0,0,5,2,4,Male,4640,0,0,0,0,0,0,0,0,2500,1,32109,30
4639,1,0,0,4,3,4,Male,552,0,0,0,0,1387,1,0,0,30560,3,95884,18
4639,2,0,0,4,3,4,Male,31,0,0,0,0,1924,1,0,0,419,2,15234,13
4641,1,0,0,5,4,4,Male,0,0,0,0,0,0,0,0,0,375,1,4461,11
4641,2,0,0,5,4,4,Male,0,0,0,0,0,0,0,0,0,440,2,3832,6
466,1,0,0,4,4,4,Male,0,0,0,0,0,0,0,0,0,9814,2,15963,20
466,2,0,0,4,4,4,Male,0,0,0,0,0,4005,4,0,0,3543,2,44348,37
4660,1,0,0,2,2,2,Female,10822,0,0,0,0,25381,4,529,2,2565,3,65277,33
4660,2,0,0,2,2,2,Female,6152,0,0,0,0,33255,5,107,2,1066,3,67293,30
4683,1,0,0,3,3,4,Male,232,0,0,0,0,0,0,0,0,14319,2,17713,11
4683,2,0,0,3,3,4,Male,517,0,0,0,0,281,3,0,0,20287,2,26990,18
4695,1,0,0,3,2,4,Female,12990,0,6316,0,0,139,1,2533,2,10442,3,53751,29
4695,2,0,0,3,2,4,Female,7896,0,9280,0,0,415,2,692,2,6738,2,57287,31
4714,1,0,0,5,4,4,Male,15680,0,1161,0,0,4778,2,858,1,25264,2,40362,18
4714,2,0,0,5,4,4,Male,32730,0,0,0,0,329,1,67,1,44798,1,50735,13
4720,1,0,0,4,3,4,Female,319,0,0,0,0,6174,4,2504,2,68,1,10112,11
4720,2,0,0,4,3,4,Female,2545,0,0,0,0,32792,5,21263,2,2984,3,73864,34
4725,1,0,0,3,3,4,Male,10093,0,0,0,0,72939,8,0,0,752,2,82504,30
4725,2,0,0,3,3,4,Male,6432,0,0,0,0,72592,3,0,0,2101,2,79393,26
4750,1,0,0,4,4,4,Male,118,0,188,0,0,0,0,269,1,853,2,9915,14
4750,2,0,0,4,4,4,Male,45,0,318,0,0,0,0,220,1,949,3,18707,25
4754,1,0,0,3,4,4,Male,3630,0,0,0,0,444,1,0,0,3019,2,53641,53
4754,2,0,0,3,4,4,Male,3534,0,3,0,0,95,2,39,1,1951,3,72202,50
4762,1,0,0,4,4,4,Male,11503,0,1974,0,0,1342,5,0,0,14580,6,43204,51
4762,2,0,0,4,4,4,Male,10770,0,650,0,0,994,4,0,0,6454,3,43190,48
4766,1,0,0,4,4,4,Male,4445,0,208,0,0,1746,1,0,0,6748,4,23775,21
4766,2,0,0,4,4,4,Male,11522,0,206,0,0,2101,1,0,0,5746,3,22184,18
4773,1,0,0,5,3,4,Male,960,0,0,0,0,0,0,0,0,13339,2,42791,8
4773,2,0,0,5,3,4,Male,441,0,0,0,0,0,0,0,0,104095,1,139773,12
4774,1,1,0,3,3,4,Male,67490,0,3193,0,0,0,0,2585,3,1819,3,27186,43
4774,2,1,1,3,3,4,Male,58012,7816,5887,0,0,779,1,5846,3,1580,2,30484,50
4783,1,0,0,4,2,4,Male,2738,0,330,0,0,0,0,0,0,2603,2,25803,33
4783,2,0,0,4,2,4,Male,1693,0,363,0,0,0,0,0,0,1537,2,15256,28
4791,1,0,0,5,3,2,Female,5021,0,0,0,0,0,0,0,0,5860,2,14917,13
4791,2,0,0,5,3,2,Female,1168,0,0,31,1,0,0,0,0,5826,1,14165,16
4795,1,0,0,4,4,4,Female,4807,0,3474,0,0,2140,2,23047,1,2056,3,63040,26
4795,2,0,0,4,4,4,Female,5857,0,1511,0,0,7933,1,30752,2,1365,3,75199,29
4798,1,0,0,3,4,4,Female,0,0,0,0,0,0,0,0,0,1856,1,3929,12
4798,2,0,0,3,4,4,Female,0,0,0,0,0,0,0,6,1,724,1,29302,16
4828,1,0,0,4,3,4,Male,1238,0,0,0,0,1602,3,0,0,632,2,12378,19
4828,2,0,0,4,3,4,Male,1375,0,0,0,0,3585,5,0,0,1295,2,58761,23
4873,1,0,0,4,4,4,Male,0,0,0,0,0,0,0,0,0,465,1,41510,7
4873,2,0,0,4,4,4,Male,0,0,0,0,0,0,0,0,0,832,1,68466,7
4882,1,0,0,3,3,4,Male,899,0,0,0,0,889,1,0,0,13478,2,16630,12
4882,2,0,0,3,3,4,Male,1138,0,0,0,0,0,0,0,0,13492,1,14191,8
4897,1,0,0,4,3,2,Male,0,0,0,0,0,0,0,0,0,7006,2,208087,29
4897,2,0,0,4,3,2,Male,0,0,0,0,0,0,0,0,0,4474,2,237473,31
4961,1,0,0,5,2,2,Female,21324,0,83,0,0,6005,1,0,0,3912,3,14254,19
4961,2,0,0,5,2,2,Female,18530,0,0,0,0,1233,1,0,0,3895,1,10059,13
4998,1,0,0,4,4,4,Male,17250,0,8091,0,0,1694,2,13960,2,6281,2,245765,34
4998,2,0,0,4,4,4,Male,27006,0,3460,0,0,0,0,2750,1,5712,1,240253,19
5022,1,0,0,3,4,2,Female,34676,0,0,0,0,0,0,0,0,1524,1,44400,13
5022,2,0,0,3,4,2,Female,35918,0,0,0,0,0,0,0,0,3045,1,23848,13
5055,1,0,0,5,3,4,Male,3216,0,404,0,0,0,0,100,1,1845,2,76244,16
5055,2,0,0,5,3,4,Male,91,0,0,0,0,0,0,146,1,227,1,5955,10
5084,1,0,0,4,2,2,Male,3642,0,246,0,0,3882,1,0,0,2158,2,26821,38
5084,2,0,0,4,2,2,Male,2909,0,394,0,0,110,1,0,0,4609,2,29644,27
5085,1,0,0,2,2,3,Female,99016,0,5903,0,0,3321,1,0,0,8152,3,40075,30
5085,2,0,0,2,2,3,Female,51727,0,3120,0,0,283,1,0,0,3708,3,71397,25
5096,1,0,0,4,2,4,Female,59,0,0,0,0,3,1,0,0,709,1,5773,13
5096,2,0,0,4,2,4,Female,337,0,3,0,0,0,0,0,0,569,1,6196,18
5098,1,0,0,3,4,4,Female,4178,0,36,0,0,505,1,0,0,2565,2,22051,38
5098,2,0,0,3,4,4,Female,3768,0,0,0,0,4012,2,3,1,1738,2,22358,35
5102,1,0,0,2,2,4,Female,2411,0,1005,0,0,767,1,0,0,874,1,5062,16
5102,2,0,0,2,2,4,Female,554,0,1871,0,0,7599,2,0,0,885,1,12786,12
5132,1,0,0,3,3,4,Male,3093,0,400,0,0,0,0,241,2,26444,6,35070,43
5132,2,0,0,3,3,4,Male,1480,0,127,0,0,0,0,192,1,6940,5,11146,25
5134,1,0,0,4,2,4,Male,821,0,0,0,0,0,0,0,0,108,2,86100,33
5134,2,0,0,4,2,4,Male,3322,0,0,0,0,0,0,0,0,96,1,69598,23
5153,1,0,0,1,4,1,Female,8577,0,846,0,0,10866,2,0,0,4099,2,180738,27
5153,2,0,0,1,4,1,Female,1485,0,867,0,0,10699,7,153,1,1256,3,120943,33
5163,1,0,0,2,3,4,Female,34795,0,2893,0,0,0,0,4696,2,1334,1,35379,30
5163,2,0,0,2,3,4,Female,30595,0,3120,0,0,0,0,6246,2,2256,1,65379,37
5199,1,0,0,4,3,4,Female,1509,0,0,0,0,705,2,0,0,950,2,3227,15
5199,2,0,0,4,3,4,Female,1505,0,0,0,0,1652,2,0,0,1795,2,7114,19
5217,1,0,0,3,4,4,Female,2151,0,0,0,0,0,0,0,0,11281,2,16072,24
5217,2,0,0,3,4,4,Female,1157,0,1090,0,0,3086,8,3,1,3587,2,14398,33
5254,1,0,0,4,3,4,Male,10923,0,656,0,0,74722,2,320,1,3412,2,81252,19
5254,2,0,0,4,3,4,Male,6258,0,35,0,0,48496,4,49,1,2222,2,60603,23
5311,1,1,0,3,4,4,Female,45193,0,2348,0,0,0,0,830,1,11195,3,20857,28
5311,2,1,1,3,4,4,Female,2386,3087,400,17251,2,0,0,0,0,1043,2,4839,19
5323,1,0,0,1,1,1,Male,3216,0,5746,0,0,13081,5,0,0,493,1,40409,24
5323,2,0,0,1,1,1,Male,6522,0,7238,0,0,14006,7,158,2,197,1,26692,24
5325,1,0,0,2,3,4,Male,7256,0,613,0,0,36618,1,0,0,3570,3,60763,24
5325,2,0,0,2,3,4,Male,2622,0,909,20474,1,76965,8,0,0,397,1,97424,28
5349,1,1,0,3,3,4,Female,4944,0,175,0,0,18027,2,0,0,6985,2,104512,35
5349,2,1,1,3,3,4,Female,3187,138,977,0,0,15024,2,0,0,3180,2,91932,34
5377,1,0,0,4,4,4,Female,1257,0,1296,0,0,66,1,0,0,33138,1,44824,20
5377,2,0,0,4,4,4,Female,1932,0,1748,0,0,0,0,0,0,6164,1,12490,21
5409,1,0,0,4,3,2,Female,22701,0,20751,0,0,0,0,0,0,4906,3,59737,43
5409,2,0,0,4,3,2,Female,13957,0,10641,0,0,0,0,0,0,2954,3,11840,35
5416,1,0,0,4,4,4,Female,4063,0,2195,0,0,0,0,9,1,22550,4,153594,26
5416,2,0,0,4,4,4,Female,5399,0,607,0,0,0,0,9,1,10440,2,122080,25
5418,1,0,0,4,3,2,Female,1459,0,0,0,0,0,0,0,0,3768,2,9344,22
5418,2,0,0,4,3,2,Female,1152,0,0,0,0,0,0,0,0,4964,1,7662,11
5437,1,0,0,4,4,4,Male,1459,0,0,0,0,0,0,45,1,2354,2,22083,35
5437,2,0,0,4,4,4,Male,770,0,142,0,0,10,1,6,1,1717,2,53307,39
5454,1,0,0,5,4,4,Male,0,0,0,0,0,0,0,0,0,15544,2,95954,30
5454,2,0,0,5,4,4,Male,0,0,0,0,0,0,0,0,0,2584,2,45974,23
5473,1,0,0,4,4,4,Male,1682,0,0,0,0,0,0,17847,2,7883,4,39797,28
5473,2,0,0,4,4,4,Male,13239,0,0,0,0,0,0,22759,2,12396,4,62747,32
5474,1,0,0,3,4,4,Female,5875,0,7978,0,0,0,0,27,1,2304,5,7521,24
5474,2,0,0,3,4,4,Female,10297,0,10775,0,0,0,0,253,1,3364,2,15655,31
5483,1,0,0,3,4,4,Male,7030,0,114,0,0,70,1,0,0,3300,2,28588,31
5483,2,0,0,3,4,4,Male,6916,0,0,0,0,0,0,18,1,4981,2,28058,36
5491,1,0,0,3,3,4,Female,310,0,0,0,0,3877,1,0,0,1966,1,48251,32
5491,2,0,0,3,3,4,Female,541,0,0,0,0,20608,1,0,0,2791,2,62327,25
5499,1,0,0,4,3,4,Male,3479,0,2516,0,0,283,1,61,1,4285,1,9440,16
5499,2,0,0,4,3,4,Male,2206,0,1994,0,0,729,1,0,0,4658,2,9358,18
5504,1,0,0,4,3,2,Female,10915,0,0,0,0,0,0,0,0,3699,2,19393,29
5504,2,0,0,4,3,2,Female,2206,0,0,0,0,0,0,0,0,901,2,9238,20
5533,1,0,0,4,2,4,Male,0,0,0,0,0,0,0,0,0,6999,3,79073,26
5533,2,0,0,4,2,4,Male,0,0,0,0,0,0,0,0,0,5698,3,62815,27
5561,1,0,0,3,3,4,Male,1092,0,0,0,0,15460,2,20055,4,2718,4,58987,38
5561,2,0,0,3,3,4,Male,1745,0,0,0,0,11599,3,18047,3,1947,4,50228,36
5615,1,0,0,4,3,4,Female,316,0,4,0,0,0,0,0,0,2905,1,22577,22
5615,2,0,0,4,3,4,Female,578,0,3,0,0,0,0,0,0,1976,2,17778,38
5664,1,0,0,3,3,4,Female,2399,0,0,0,0,0,0,33427,2,7480,1,88388,40
5664,2,0,0,3,3,4,Female,580,0,0,0,0,0,0,13599,2,1800,1,105809,32
5673,1,0,0,4,4,4,Male,0,0,0,0,0,1300,3,5310,1,3282,2,43034,35
5673,2,0,0,4,4,4,Male,0,0,0,0,0,1185,2,3437,1,3298,3,83324,28
5677,1,0,0,4,3,4,Male,0,0,0,0,0,87,1,0,0,3501,2,9188,17
5677,2,0,0,4,3,4,Male,0,0,0,0,0,0,0,0,0,2070,2,27433,12
5696,1,0,0,2,2,4,Female,30343,0,402,0,0,0,0,3371,1,1358,1,17171,27
5696,2,0,0,2,2,4,Female,33976,0,51,0,0,0,0,4747,1,563,1,10999,22
57,1,0,0,4,4,4,Male,2419,0,0,0,0,0,0,0,0,3081,1,7504,21
57,2,0,0,4,4,4,Male,0,0,0,0,0,0,0,0,0,1463,1,85835,11
5733,1,0,0,3,3,2,Female,0,0,0,0,0,0,0,0,0,5091,1,31442,18
5733,2,0,0,3,3,2,Female,0,0,0,0,0,0,0,0,0,6223,1,13898,19
5734,1,0,0,3,2,2,Male,16601,0,480,0,0,0,0,0,0,1535,3,107903,18
5734,2,0,0,3,2,2,Male,12929,0,1072,0,0,0,0,0,0,1633,3,57929,22
5763,1,0,0,2,3,4,Female,0,0,0,0,0,0,0,0,0,4399,2,50157,19
5763,2,0,0,2,3,4,Female,0,0,0,0,0,0,0,0,0,2500,2,88667,22
5787,1,0,0,2,4,4,Female,13915,0,1913,0,0,1862,1,6733,1,25411,3,43644,18
5787,2,0,0,2,4,4,Female,13012,0,519,0,0,12,1,10012,1,28907,2,49129,21
579,1,0,0,3,3,4,Male,4119,0,0,0,0,29364,2,0,0,6427,4,76366,36
579,2,0,0,3,3,4,Male,2856,0,0,0,0,26796,1,0,0,5677,4,83901,40
5791,1,1,0,3,3,4,Female,15718,0,6384,0,0,34749,5,2594,1,4957,1,69832,31
5791,2,1,1,3,3,4,Female,13036,10,3707,0,0,23959,3,815,1,2570,1,82581,27
5817,1,0,0,3,3,4,Male,0,0,0,0,0,4799,3,16,1,10262,2,113382,50
5817,2,0,0,3,3,4,Male,0,0,0,0,0,6002,5,13,1,4976,3,66291,61
5834,1,0,0,5,4,4,Female,19359,0,6183,0,0,6739,1,0,0,5668,2,15859,20
5834,2,0,0,5,4,4,Female,20078,0,3093,0,0,5578,2,0,0,2580,3,12481,21
5893,1,0,0,5,3,4,Male,521,0,0,0,0,0,0,0,0,5443,2,19459,20
5893,2,0,0,5,3,4,Male,1131,0,0,0,0,0,0,0,0,6003,1,33054,21
5912,1,0,0,4,4,4,Female,4234,0,0,0,0,143286,3,9,2,1220,3,199339,19
5912,2,0,0,4,4,4,Female,8046,0,0,0,0,151520,2,42,1,2159,1,183849,24
5919,1,0,0,3,4,4,Male,363,0,0,0,0,3963,1,4931,1,895,2,25283,21
5919,2,0,0,3,4,4,Male,4787,0,0,0,0,0,0,4671,1,1770,3,71180,35
5926,1,0,0,4,4,2,Male,0,0,0,0,0,0,0,0,0,0,0,1022,1
5926,2,0,0,4,4,2,Male,0,0,0,0,0,0,0,0,0,0,0,1532,1
5931,1,0,0,2,2,3,Male,9595,0,0,0,0,0,0,11208,1,2349,3,68355,28
5931,2,0,0,2,2,3,Male,24552,0,0,0,0,0,0,10443,1,221,3,50878,28
5949,1,1,0,2,3,3,Female,56534,0,0,0,0,129,2,4894,1,5569,1,92900,61
5949,2,1,1,2,3,3,Female,65809,4886,0,0,0,31,1,6813,1,5320,2,95471,62
5959,1,0,0,4,3,2,Male,2503,0,28,0,0,6102,2,1998,1,8284,1,70921,18
5959,2,0,0,4,3,2,Male,174,0,0,0,0,1956,1,0,0,6493,1,52435,11
597,1,0,0,4,4,4,Male,14252,0,0,0,0,0,0,0,0,6225,3,19723,21
597,2,0,0,4,4,4,Male,6402,0,0,0,0,0,0,0,0,2091,2,8875,19
5975,1,0,0,3,3,4,Female,10428,0,9410,0,0,9268,6,0,0,3453,3,74332,38
5975,2,0,0,3,3,4,Female,13338,0,16828,0,0,5755,8,0,0,2223,3,73048,47
5982,1,0,0,4,4,4,Male,318,0,0,0,0,0,0,292,2,40856,3,50366,26
5982,2,0,0,4,4,4,Male,0,0,0,0,0,0,0,0,0,15440,2,18878,17
5987,1,1,0,5,4,4,Female,8236,0,7578,0,0,25640,2,333,1,4240,2,41637,30
5987,2,1,1,5,4,4,Female,13736,597,13031,160,1,30513,1,198,1,2587,2,47699,28
5994,1,0,0,5,4,4,Male,9855,0,0,0,0,0,0,0,0,11221,2,72219,35
5994,2,0,0,5,4,4,Male,8233,0,0,0,0,0,0,0,0,11903,1,53143,30
5995,1,1,0,3,4,4,Female,19543,0,1015,0,0,0,0,2634,1,857,2,8803,19
5995,2,1,1,3,4,4,Female,80772,25351,15937,3204,1,0,0,3459,1,4328,2,37415,29
6025,1,0,0,2,3,4,Male,8794,0,0,0,0,0,0,6513,3,7367,4,77878,27
6025,2,0,0,2,3,4,Male,7641,0,0,0,0,910,1,8392,2,8716,3,94756,26
6037,1,0,0,5,3,4,Male,4241,0,1622,0,0,0,0,4579,2,2073,3,13377,17
6037,2,0,0,5,3,4,Male,6904,0,3995,0,0,0,0,6919,2,1982,3,20698,21
6059,1,0,0,2,2,3,Male,16959,0,0,0,0,31354,1,1332,1,1215,1,83567,25
6059,2,0,0,2,2,3,Male,15175,0,4,0,0,52854,2,1267,1,399,1,114228,20
6070,1,0,0,2,2,4,Male,23427,0,622,0,0,42,1,14726,3,8882,5,54713,52
6070,2,0,0,2,2,4,Male,11341,0,495,0,0,0,0,9974,3,15534,4,70392,47
6079,1,0,0,2,4,4,Female,12809,0,0,0,0,0,0,1254,2,596,2,70557,40
6079,2,0,0,2,4,4,Female,18324,0,0,0,0,0,0,343,1,1401,3,62038,29
6090,1,0,0,3,3,3,Female,4875,0,6,0,0,6995,1,0,0,4031,4,25670,27
6090,2,0,0,3,3,3,Female,7225,0,97,0,0,0,0,0,0,3065,4,21026,28
6092,1,0,0,2,2,4,Male,26524,0,3084,0,0,0,0,11932,1,852,2,96515,27
6092,2,0,0,2,2,4,Male,33719,0,2107,0,0,0,0,14999,1,718,1,90687,21
6100,1,1,0,2,2,4,Male,12193,0,422,0,0,54014,3,0,0,21367,3,97309,30
6100,2,1,1,2,2,4,Male,11586,4669,176,1196,1,20417,3,0,0,10165,2,61664,27
6125,1,0,0,3,3,4,Male,0,0,0,0,0,0,0,0,0,3115,1,73738,17
6125,2,0,0,3,3,4,Male,0,0,0,0,0,0,0,0,0,6858,1,33346,14
6126,1,1,0,2,3,3,Female,2776,0,3297,0,0,123,1,0,0,3068,4,22841,30
6126,2,1,1,2,3,3,Female,5062,1025,873,249,2,1400,1,0,0,4411,2,36247,35
6141,1,0,0,3,4,4,Female,0,0,0,0,0,0,0,0,0,1856,1,3929,12
6141,2,0,0,3,4,4,Female,0,0,0,0,0,0,0,6,1,724,1,29302,16
6151,1,0,0,3,3,4,Male,0,0,0,0,0,517,2,6615,2,1165,3,19528,27
6151,2,0,0,3,3,4,Male,0,0,0,0,0,7740,1,6537,1,404,3,31184,18
6159,1,0,0,4,2,4,Male,2845,0,0,0,0,7557,2,0,0,2882,4,51295,28
6159,2,0,0,4,2,4,Male,2224,0,0,0,0,8766,1,126,1,2276,3,51499,23
6171,1,0,0,4,4,4,Male,2419,0,0,0,0,0,0,0,0,3081,1,7504,21
6171,2,0,0,4,4,4,Male,0,0,0,0,0,0,0,0,0,1463,1,85835,11
6192,1,0,0,5,3,4,Male,15754,0,233,0,0,0,0,4568,2,12961,2,45486,43
6192,2,0,0,5,3,4,Male,22012,0,342,0,0,0,0,122,1,5038,4,47348,53
6201,1,0,0,4,3,4,Male,38917,0,63,0,0,59166,5,985,1,19872,4,113373,33
6201,2,0,0,4,3,4,Male,18627,0,471,0,0,53443,6,848,2,21451,3,107135,45
6205,1,0,0,4,4,4,Male,16845,0,0,0,0,1469,1,0,0,3291,1,10553,29
6205,2,0,0,4,4,4,Male,9501,0,0,0,0,0,0,0,0,3328,1,8472,25
6226,1,0,0,3,3,4,Male,7115,0,0,0,0,13520,1,0,0,6828,1,55398,21
6226,2,0,0,3,3,4,Male,4969,0,0,0,0,11258,1,0,0,4220,1,57988,25
6230,1,0,0,3,4,4,Male,28659,0,43,0,0,2750,2,0,0,2575,3,38188,29
6230,2,0,0,3,4,4,Male,22162,0,22,0,0,1230,2,0,0,2655,2,35943,24
6247,1,1,0,2,3,3,Male,29968,0,0,0,0,2699,2,4715,2,3793,3,81025,47
6247,2,1,1,2,3,3,Male,35280,1572,0,0,0,0,0,4857,2,3702,4,54293,46
6259,1,0,0,4,3,4,Male,6515,0,2613,0,0,15,1,0,0,1675,2,5641,16
6259,2,0,0,4,3,4,Male,17701,0,3862,0,0,0,0,0,0,3751,2,13924,18
6262,1,0,0,1,2,1,Female,13995,0,814,0,0,0,0,805,2,689,1,39322,46
6262,2,0,0,1,2,1,Female,2150,0,706,0,0,0,0,574,2,654,1,74100,41
6267,1,0,0,4,3,4,Male,0,0,0,0,0,10219,1,0,0,113,1,53180,22
6267,2,0,0,4,3,4,Male,0,0,0,0,0,4419,1,0,0,995,2,34547,17
6289,1,0,0,3,3,4,Female,0,0,0,0,0,0,0,0,0,2592,1,63826,5
6289,2,0,0,3,3,4,Female,0,0,0,0,0,0,0,0,0,197,1,4589,5
6300,1,0,0,4,3,4,Male,10310,0,7144,0,0,598,1,1739,2,4414,1,78737,28
6300,2,0,0,4,3,4,Male,11489,0,6304,0,0,2249,2,1832,2,3313,2,122638,34
6341,1,0,0,5,3,4,Male,1622,0,0,0,0,0,0,124,1,1438,1,2362,7
6341,2,0,0,5,3,4,Male,800,0,0,0,0,0,0,236,1,1155,1,1894,5
6366,1,0,0,5,4,4,Male,624,0,0,0,0,93,1,0,0,620,1,84813,15
6366,2,0,0,5,4,4,Male,317,0,0,0,0,0,0,0,0,506,1,30599,18
6379,1,0,0,2,2,3,Male,2890,0,0,0,0,0,0,108,1,528,1,27791,26
6379,2,0,0,2,2,3,Male,2699,0,0,0,0,0,0,0,0,205,2,13957,22
6390,1,0,0,5,4,4,Male,2155,0,0,0,0,0,0,9148,1,15414,3,80451,24
6390,2,0,0,5,4,4,Male,1122,0,0,0,0,0,0,4754,1,29755,2,78215,24
6398,1,0,0,5,2,4,Female,1073,0,5020,0,0,0,0,0,0,5419,2,8399,14
6398,2,0,0,5,2,4,Female,1671,0,2600,0,0,0,0,10,1,1174,1,3186,13
6420,1,0,0,5,4,4,Male,0,0,0,0,0,0,0,0,0,1698,2,3009,8
6420,2,0,0,5,4,4,Male,0,0,0,0,0,0,0,0,0,1110,2,2326,9
6454,1,0,0,5,2,4,Male,0,0,0,0,0,0,0,0,0,23378,1,31107,12
6454,2,0,0,5,2,4,Male,210,0,0,0,0,0,0,0,0,442,1,20035,12
6456,1,0,0,5,3,2,Male,6474,0,916,0,0,0,0,0,0,6063,2,44255,30
6456,2,0,0,5,3,2,Male,5059,0,852,0,0,0,0,0,0,14413,3,53734,23
6461,1,0,0,5,3,2,Female,5429,0,39,0,0,14455,1,6531,1,2996,2,42366,19
6461,2,0,0,5,3,2,Female,5463,0,9,0,0,2739,1,4607,2,2963,3,28044,22
6483,1,0,0,5,4,4,Male,0,0,0,0,0,0,0,0,0,11651,1,11857,3
6483,2,0,0,5,4,4,Male,0,0,0,0,0,0,0,0,0,794,1,2470,11
6494,1,0,0,5,3,4,Male,2900,0,37,0,0,0,0,3228,4,28963,6,66876,28
6494,2,0,0,5,3,4,Male,3735,0,0,0,0,0,0,2146,6,6750,10,24790,40
6503,1,0,0,5,4,4,Female,726,0,0,0,0,8090,2,0,0,3052,1,67041,29
6503,2,0,0,5,4,4,Female,401,0,0,0,0,26,2,0,0,13898,1,61495,28
6504,1,0,0,5,3,4,Male,15680,0,1161,0,0,4778,2,858,1,25264,2,40362,18
6504,2,0,0,5,3,4,Male,32730,0,0,0,0,329,1,67,1,44798,1,50735,13
6514,1,0,0,5,4,2,Male,267,0,0,0,0,0,0,0,0,3229,2,21121,14
6514,2,0,0,5,4,2,Male,10856,0,0,0,0,0,0,0,0,6878,3,88362,20
6517,1,0,0,5,4,4,Male,3335,0,418,0,0,1702,1,0,0,3847,3,92597,64
6517,2,0,0,5,4,4,Male,3038,0,276,0,0,539,1,0,0,2640,1,79666,55
6524,1,0,0,5,4,4,Female,11227,0,1769,0,0,0,0,0,0,5775,1,34266,25
